,CHSI_County_Name,CHSI_State_Name,Population_Size,Obesity,No_Exercise,Few_Fruit_Veg,Poverty,No_HS_Diploma,Major_Depression,Diabetes,Non-White,Uninsured,High_Blood_Pres
1901,Caldwell,North Carolina,79122,27.8,31.1,84.6,13.0,23.5,5.9,10.3,6.700000000000003,12.4,36.9
1903,Carteret,North Carolina,62525,24.5,24.9,76.0,11.7,13.0,6.2,8.3,9.200000000000003,13.0,29.8
1905,Catawba,North Carolina,151641,24.6,26.8,83.1,10.9,17.1,5.8,7.1,12.599999999999994,12.2,30.7
1911,Columbus,North Carolina,54746,30.0,39.1,87.2,20.3,20.7,5.7,11.5,35.099999999999994,19.1,32.4
1912,Craven,North Carolina,90795,22.5,20.9,73.9,13.7,11.4,5.6,9.0,27.700000000000003,14.1,28.0
1913,Cumberland,North Carolina,304520,23.5,24.6,80.0,16.6,8.8,5.4,7.2,43.8,15.1,30.7
1915,Dare,North Carolina,33903,15.9,19.7,74.7,7.9,8.2,6.1,6.2,4.5,11.7,24.7
1916,Davidson,North Carolina,154623,26.6,32.2,80.4,12.7,19.1,5.8,10.0,11.5,11.8,28.2
1919,Durham,North Carolina,242582,21.1,23.6,66.8,14.2,11.0,5.8,4.3,43.8,13.2,24.9
1921,Forsyth,North Carolina,325967,23.0,21.6,73.9,13.2,11.9,5.8,7.1,28.700000000000003,12.5,29.1
1923,Gaston,North Carolina,196137,28.6,30.4,86.8,14.2,19.4,5.8,12.2,16.900000000000006,12.0,28.6
1928,Guilford,North Carolina,443519,22.1,23.7,74.7,14.3,11.2,5.8,8.2,35.7,12.0,28.5
1929,Halifax,North Carolina,56023,34.0,33.8,85.1,22.1,22.9,5.7,9.3,58.4,16.5,33.5
1930,Harnett,North Carolina,103692,26.5,26.2,75.2,15.2,15.8,5.6,7.3,25.700000000000003,14.4,23.6
1931,Haywood,North Carolina,56482,23.7,31.6,70.8,13.3,16.3,6.1,8.6,2.9000000000000057,11.9,36.9
1932,Henderson,North Carolina,97217,19.6,23.8,71.6,11.4,12.1,6.1,6.1,4.799999999999997,11.1,28.0
1936,Iredell,North Carolina,140924,24.3,25.2,78.4,10.2,14.5,5.8,6.4,15.299999999999997,10.6,28.8
1938,Johnston,North Carolina,146437,25.1,31.9,76.5,12.6,15.8,5.6,7.9,17.900000000000006,12.1,24.2
1940,Lee,North Carolina,55704,23.8,30.6,79.8,13.2,15.5,5.6,8.0,22.0,14.2,33.5
1947,Mecklenburg,North Carolina,796372,20.4,22.2,77.5,12.0,9.0,5.6,5.3,35.2,11.2,24.0
1950,Moore,North Carolina,81685,27.0,29.0,74.9,12.2,12.3,6.0,5.3,17.200000000000003,12.3,41.0
1951,Nash,North Carolina,91378,27.3,31.6,78.2,14.2,16.2,5.7,7.8,38.3,13.8,31.7
1952,New Hanover,North Carolina,179553,20.9,20.4,75.9,13.4,9.2,6.0,7.3,18.799999999999997,10.8,26.1
1954,Onslow,North Carolina,152440,19.0,23.1,68.8,16.7,7.8,5.4,5.1,24.200000000000003,16.4,20.4
1955,Orange,North Carolina,118386,19.0,15.2,67.4,11.6,7.6,6.0,4.9,21.0,11.0,20.8
1961,Pitt,North Carolina,142570,25.4,26.1,83.9,17.5,12.0,5.7,8.6,36.6,15.2,27.6
1963,Randolph,North Carolina,138367,24.7,26.7,77.0,11.0,20.3,5.8,6.3,7.700000000000003,14.5,25.3
1965,Robeson,North Carolina,127586,31.5,43.6,86.8,22.4,21.5,5.5,11.9,64.5,21.9,29.5
1966,Rockingham,North Carolina,92614,29.3,27.9,70.6,12.9,21.7,5.9,8.1,20.900000000000006,12.7,29.3
1967,Rowan,North Carolina,135099,25.1,33.2,80.6,12.1,17.2,5.8,10.6,17.799999999999997,12.9,36.6
1968,Rutherford,North Carolina,63771,19.4,30.7,72.4,15.2,20.4,5.8,5.3,12.5,12.8,28.0
1969,Sampson,North Carolina,63063,32.1,41.2,81.5,16.9,20.1,5.7,9.6,32.5,18.7,33.6
1971,Stanly,North Carolina,58964,20.9,24.9,72.9,12.4,17.9,5.8,8.4,14.0,12.0,21.3
1973,Surry,North Carolina,72601,26.2,35.5,81.2,14.3,22.8,5.8,9.1,5.200000000000003,14.7,33.1
1977,Union,North Carolina,162929,28.8,24.8,75.0,9.3,12.6,5.6,4.3,14.400000000000006,9.9,24.7
1979,Wake,North Carolina,748815,19.4,18.1,77.4,8.7,6.9,5.7,4.9,26.799999999999997,9.9,19.9
1982,Watauga,North Carolina,42472,15.6,22.3,64.7,14.7,10.5,6.2,8.0,3.5999999999999943,11.4,23.8
1983,Wayne,North Carolina,114448,25.0,32.1,80.3,15.0,14.7,5.7,11.7,35.599999999999994,15.3,36.0
1984,Wilkes,North Carolina,67390,23.1,29.6,74.5,13.6,24.0,5.9,9.8,5.700000000000003,13.4,31.4
1985,Wilson,North Carolina,76281,31.1,28.8,79.2,16.7,20.2,5.7,12.7,41.1,17.0,41.1
1986,Yadkin,North Carolina,37668,22.9,34.8,76.6,11.3,19.4,5.8,7.6,4.400000000000006,12.6,22.3
1989,Barnes,North Dakota,11075,24.7,21.9,73.9,10.3,10.5,5.9,5.4,2.200000000000003,9.2,32.2
1990,Benson,North Dakota,6999,19.0,38.9,76.8,22.5,15.0,5.0,9.6,51.9,24.5,28.5
1992,Bottineau,North Dakota,6741,22.9,25.5,79.1,10.5,13.5,6.0,3.1,3.0999999999999943,10.5,31.0
1995,Burleigh,North Dakota,73818,20.9,18.2,79.8,8.5,8.3,5.8,5.3,5.599999999999994,6.5,19.5
1996,Cass,North Dakota,131019,20.9,18.9,80.2,8.7,5.9,5.8,4.9,4.799999999999997,7.0,20.2
1998,Dickey,North Dakota,5487,20.6,35.2,77.8,12.5,13.7,5.7,7.1,2.200000000000003,10.6,25.3
2005,Grand Forks,North Dakota,65940,20.7,18.8,78.1,11.0,6.3,5.7,5.0,6.900000000000006,8.9,19.1
2012,McHenry,North Dakota,5511,28.1,29.5,72.9,13.3,17.1,5.9,12.4,1.0,15.3,28.8
2014,McKenzie,North Dakota,5594,31.8,28.0,73.3,13.7,13.9,5.6,6.7,23.099999999999994,15.7,27.5
2015,McLean,North Dakota,8604,25.8,29.6,77.5,11.6,15.5,6.0,7.1,7.400000000000006,13.2,27.5
2016,Mercer,North Dakota,8364,28.7,21.4,77.5,7.4,14.8,5.8,5.7,4.099999999999994,8.5,21.6
2017,Morton,North Dakota,25528,25.6,23.9,79.3,9.5,13.7,5.7,5.5,4.900000000000006,8.5,26.8
2018,Mountrail,North Dakota,6513,33.2,34.8,73.8,13.6,14.7,5.6,7.1,33.099999999999994,17.2,24.0
2021,Pembina,North Dakota,8038,24.2,25.8,72.0,8.6,14.7,5.9,8.0,3.799999999999997,9.4,27.7
2022,Pierce,North Dakota,4291,22.2,26.4,86.1,11.0,17.2,5.8,8.2,2.299999999999997,13.1,30.4
2023,Ramsey,North Dakota,11429,25.8,24.0,80.3,12.7,13.9,5.7,7.2,9.799999999999997,10.0,23.1
2024,Ransom,North Dakota,5810,24.2,28.4,73.9,8.2,13.5,5.8,6.6,1.2000000000000028,6.2,30.8
2026,Richland,North Dakota,17340,24.8,23.9,78.2,9.7,10.8,5.7,3.7,4.099999999999994,6.3,23.0
2027,Rolette,North Dakota,13864,37.2,29.3,81.0,23.9,15.1,5.0,13.7,74.9,22.0,21.9
2028,Sargent,North Dakota,4150,23.2,31.7,74.0,7.5,13.4,5.7,4.6,1.2000000000000028,7.6,25.8
2032,Stark,North Dakota,22073,22.6,18.4,75.4,11.3,13.3,5.8,4.5,2.0999999999999943,8.6,23.3
2034,Stutsman,North Dakota,20835,25.6,22.8,78.4,10.6,13.3,5.9,7.8,2.5,8.5,31.2
2036,Traill,North Dakota,8321,27.9,21.1,79.3,8.8,11.1,5.8,6.4,1.4000000000000057,7.3,18.1
2037,Walsh,North Dakota,11607,19.3,25.9,78.1,10.6,16.7,5.8,8.5,2.299999999999997,10.3,27.7
2038,Ward,North Dakota,55767,22.5,21.6,78.4,10.1,8.1,5.5,5.6,7.200000000000003,9.2,22.4
2039,Wells,North Dakota,4574,29.1,27.6,73.6,11.2,20.7,6.0,6.4,0.9000000000000057,8.4,33.1
2040,Williams,North Dakota,19282,24.3,21.4,77.8,11.2,12.3,5.8,5.0,7.299999999999997,10.2,26.7
2049,Butler,Ohio,350412,28.8,23.2,76.6,8.9,10.6,6.8,6.8,10.0,8.6,24.5
2052,Clark,Ohio,142376,35.5,21.1,73.0,11.3,12.6,6.9,8.9,11.5,10.1,28.7
2053,Clermont,Ohio,190589,22.4,20.0,74.6,6.9,11.8,6.7,4.1,3.0999999999999943,8.1,20.1
2055,Columbiana,Ohio,110928,19.2,28.4,76.9,11.5,13.4,7.0,7.1,3.5999999999999943,11.0,22.3
2058,Cuyahoga,Ohio,1335317,23.6,24.6,77.3,13.5,12.4,6.8,7.5,32.8,11.9,26.0
2061,Delaware,Ohio,150268,20.2,12.7,74.7,4.6,4.6,6.7,5.6,8.700000000000003,5.4,22.7
2063,Fairfield,Ohio,138423,23.5,22.4,75.0,6.9,8.2,6.8,8.3,8.200000000000003,6.8,27.5
2065,Franklin,Ohio,1090771,23.3,23.0,76.7,12.0,9.2,6.7,6.2,25.799999999999997,11.3,22.9
2069,Greene,Ohio,151996,22.6,19.5,72.8,8.2,7.7,6.9,8.5,10.900000000000006,7.7,21.2
2071,Hamilton,Ohio,806652,22.5,23.0,73.5,11.5,11.3,6.8,7.6,28.099999999999994,10.5,24.7
2083,Lake,Ohio,232466,15.8,23.9,80.0,6.3,9.5,7.0,8.1,4.900000000000006,6.3,19.5
2085,Licking,Ohio,154806,27.9,26.5,77.7,8.4,10.1,6.8,9.3,4.599999999999994,7.8,25.2
2087,Lorain,Ohio,296307,25.8,27.2,78.6,9.8,11.3,6.8,6.8,11.700000000000003,11.1,26.7
2088,Lucas,Ohio,448229,25.9,26.6,79.8,12.8,11.0,6.7,8.6,21.299999999999997,12.6,23.4
2090,Mahoning,Ohio,254274,22.5,27.5,78.1,12.9,11.8,7.0,7.4,17.900000000000006,11.3,25.3
2092,Medina,Ohio,167010,21.3,21.0,74.0,5.4,7.5,6.8,6.5,3.0,6.7,20.6
2095,Miami,Ohio,101619,29.7,16.3,77.1,8.1,11.7,6.9,6.8,4.299999999999997,7.5,24.1
2097,Montgomery,Ohio,547435,24.2,25.0,76.6,11.2,10.9,6.9,8.0,23.900000000000006,9.6,25.7
2107,Portage,Ohio,155631,21.7,16.6,77.1,8.6,9.0,7.0,4.6,6.200000000000003,8.4,21.1
2110,Richland,Ohio,127949,22.4,27.0,77.2,11.1,13.5,6.9,6.4,11.599999999999994,9.5,25.3
2116,Stark,Ohio,380608,22.8,29.6,77.1,9.8,11.2,6.9,8.1,9.799999999999997,9.3,27.1
2117,Summit,Ohio,546604,21.0,24.9,77.0,11.1,9.6,6.9,6.9,17.200000000000003,8.6,24.1
2118,Trumbull,Ohio,219296,30.1,25.8,79.1,11.0,12.1,7.0,7.8,9.700000000000003,11.2,32.4
2119,Tuscarawas,Ohio,91944,33.9,28.9,85.0,9.7,13.4,6.9,7.3,2.0999999999999943,8.8,26.1
2123,Warren,Ohio,196622,19.2,19.3,72.5,5.1,9.0,6.8,6.2,7.099999999999994,6.8,20.3
2124,Washington,Ohio,62210,19.9,26.5,75.5,11.2,10.7,7.0,9.5,2.5,10.6,23.7
2125,Wayne,Ohio,113697,24.3,29.7,80.4,8.6,12.9,6.7,9.2,3.200000000000003,7.5,22.5
2127,Wood,Ohio,123929,24.0,23.4,83.1,7.7,6.9,7.0,5.9,3.9000000000000057,8.4,24.2
2129,Adair,Oklahoma,21988,31.3,39.7,82.8,19.9,20.7,5.7,9.4,49.0,23.7,45.6
2133,Beckham,Oklahoma,18880,24.1,34.3,82.8,16.1,15.9,6.1,9.1,6.299999999999997,18.1,32.6
2135,Bryan,Oklahoma,37815,20.9,34.7,85.6,17.2,16.4,6.1,7.9,18.599999999999994,18.1,34.3
2136,Caddo,Oklahoma,30229,28.5,31.9,86.8,18.8,15.4,5.9,10.5,31.400000000000006,21.9,41.0
2137,Canadian,Oklahoma,98701,21.7,25.1,84.3,9.2,8.3,6.1,5.8,11.900000000000006,11.0,24.2
2138,Carter,Oklahoma,47125,22.0,35.9,84.9,15.8,15.4,6.1,7.8,20.900000000000006,17.3,33.2
2139,Cherokee,Oklahoma,44671,26.1,33.2,83.9,19.2,14.0,6.0,8.9,41.5,21.3,30.6
2140,Choctaw,Oklahoma,15297,22.3,35.9,81.4,22.0,20.7,6.1,7.6,30.400000000000006,23.0,32.5
2142,Cleveland,Oklahoma,224898,20.0,23.4,84.4,10.2,7.5,6.2,4.7,16.0,12.7,24.1
2144,Comanche,Oklahoma,112429,23.7,30.1,83.3,16.6,8.8,5.7,8.8,32.2,17.5,28.9
2146,Craig,Oklahoma,15078,22.5,39.5,85.0,15.2,15.9,6.2,7.7,29.599999999999994,16.1,32.4
2147,Creek,Oklahoma,68708,26.7,34.7,84.8,13.8,15.0,6.1,6.6,16.799999999999997,15.5,32.6
2148,Custer,Oklahoma,25208,24.3,28.7,81.7,16.3,11.2,6.1,7.2,12.200000000000003,18.8,29.6
2149,Delaware,Oklahoma,39146,25.0,39.1,86.8,16.9,17.1,6.2,11.2,28.900000000000006,20.2,31.0
2152,Garfield,Oklahoma,56958,28.8,28.0,84.5,14.1,11.9,6.1,7.0,9.5,15.6,27.7
2153,Garvin,Oklahoma,27228,25.0,35.5,81.3,15.8,18.5,6.2,10.8,13.5,17.3,34.6
2154,Grady,Oklahoma,49369,26.7,29.6,83.9,12.6,13.3,6.1,6.9,11.400000000000006,14.6,26.5
2160,Hughes,Oklahoma,13835,22.7,32.0,88.0,19.4,20.1,6.3,6.2,25.400000000000006,21.5,31.8
2161,Jackson,Oklahoma,26518,25.4,30.6,77.9,14.9,12.9,5.7,10.4,13.5,18.7,30.4
2164,Kay,Oklahoma,46480,25.4,29.9,83.3,15.9,12.6,6.0,9.5,14.200000000000003,17.9,30.6
2165,Kingfisher,Oklahoma,14302,27.0,29.1,75.4,10.5,12.4,6.1,5.0,6.5,15.4,31.2
2168,Le Flore,Oklahoma,49528,27.5,38.3,84.9,18.7,19.4,6.0,10.7,18.200000000000003,19.2,26.4
2169,Lincoln,Oklahoma,32311,30.8,34.9,82.7,14.0,15.0,6.1,9.0,12.599999999999994,16.8,30.5
2170,Logan,Oklahoma,36894,25.2,33.8,89.8,13.1,11.6,6.1,6.2,17.200000000000003,14.9,27.0
2172,McClain,Oklahoma,30096,25.7,28.2,82.2,10.9,13.8,6.1,6.9,10.400000000000006,15.2,27.4
2173,McCurtain,Oklahoma,33992,29.9,35.9,85.5,21.5,20.0,5.9,7.2,28.0,24.2,33.9
2174,McIntosh,Oklahoma,19965,26.1,40.5,85.8,18.1,20.0,6.3,9.3,25.900000000000006,19.8,43.8
2177,Mayes,Oklahoma,39471,23.7,31.8,90.6,15.4,16.0,6.1,9.4,27.700000000000003,17.1,28.5
2178,Murray,Oklahoma,12880,19.2,31.2,78.8,14.5,17.6,6.2,11.1,18.200000000000003,18.2,30.7
2179,Muskogee,Oklahoma,70607,28.0,36.1,85.9,17.8,16.5,6.1,9.2,34.900000000000006,17.7,33.6
2181,Nowata,Oklahoma,10864,33.6,33.1,89.3,14.3,16.2,6.1,12.2,26.099999999999994,15.8,32.2
2182,Okfuskee,Oklahoma,11434,23.3,33.5,85.8,20.5,21.0,6.3,13.9,32.0,21.4,31.0
2183,Oklahoma,Oklahoma,684543,22.8,30.6,83.9,15.5,11.3,6.0,7.0,25.700000000000003,16.2,25.5
2184,Okmulgee,Oklahoma,39732,28.5,37.7,80.3,18.3,16.4,6.0,10.4,29.299999999999997,18.5,35.3
2185,Osage,Oklahoma,45416,30.7,33.2,88.1,13.1,13.4,6.2,10.4,32.0,16.2,36.8
2186,Ottawa,Oklahoma,32866,25.3,32.1,83.2,16.5,16.0,6.1,10.8,24.799999999999997,19.9,33.3
2188,Payne,Oklahoma,69151,21.2,23.3,85.0,17.0,7.4,6.4,6.0,14.900000000000006,14.7,24.2
2189,Pittsburg,Oklahoma,44641,26.3,33.8,82.6,16.5,16.5,6.3,7.2,21.700000000000003,16.7,36.4
2190,Pontotoc,Oklahoma,35346,25.8,30.0,88.5,17.0,14.0,6.1,7.1,23.900000000000006,17.3,35.2
2191,Pottawatomie,Oklahoma,68272,27.0,31.7,83.7,15.0,13.4,6.1,9.5,20.299999999999997,16.5,27.7
2194,Rogers,Oklahoma,80757,23.7,29.2,88.9,9.4,10.8,6.0,8.9,19.299999999999997,11.7,29.0
2195,Seminole,Oklahoma,24770,31.2,35.0,82.4,20.9,17.5,6.0,8.6,28.0,20.7,34.8
2196,Sequoyah,Oklahoma,40868,27.7,33.1,84.8,18.2,19.8,6.0,10.2,30.299999999999997,19.7,36.5
2197,Stephens,Oklahoma,42946,28.3,36.6,86.3,14.3,15.7,6.2,10.2,10.5,16.9,32.3
2198,Texas,Oklahoma,20112,20.6,30.4,84.0,11.9,17.0,5.7,5.5,3.799999999999997,19.7,21.0
2200,Tulsa,Oklahoma,572059,22.1,27.6,83.7,13.2,9.7,6.0,6.9,22.400000000000006,14.8,26.8
2201,Wagoner,Oklahoma,64183,24.7,28.4,89.2,10.2,12.2,6.0,7.9,19.099999999999994,13.3,30.6
2202,Washington,Oklahoma,49149,20.1,29.6,77.9,12.2,10.1,6.2,9.9,18.0,14.6,33.8
2205,Woodward,Oklahoma,19088,29.8,28.0,84.1,12.8,13.5,6.2,9.0,5.799999999999997,15.2,30.8
2207,Benton,Oregon,78640,14.6,14.5,71.1,11.4,4.2,7.6,4.1,9.599999999999994,11.5,18.8
2208,Clackamas,Oregon,368470,20.6,15.8,74.3,8.4,7.5,7.3,4.5,7.400000000000006,9.5,22.0
2209,Clatsop,Oregon,36798,22.6,15.6,75.4,12.2,9.9,7.5,7.7,4.700000000000003,12.9,21.7
2210,Columbia,Oregon,48065,28.7,16.7,77.6,8.6,9.6,7.3,7.7,4.599999999999994,8.7,31.2
2211,Coos,Oregon,64711,23.1,21.8,73.0,15.0,13.1,7.6,9.4,6.400000000000006,13.9,32.0
2213,Curry,Oregon,22427,17.5,20.9,64.0,12.4,13.9,7.9,8.1,5.0,14.8,32.3
2214,Deschutes,Oregon,141382,16.4,13.9,75.0,10.3,8.0,7.4,4.5,4.400000000000006,9.8,22.2
2215,Douglas,Oregon,104202,27.5,23.1,79.3,14.0,13.3,7.5,7.8,5.0,13.0,34.0
2220,Jackson,Oregon,195322,21.5,16.5,75.0,13.3,10.2,7.4,7.4,5.200000000000003,14.0,26.8
2221,Jefferson,Oregon,20100,30.5,26.8,76.4,14.4,14.8,6.9,10.4,18.599999999999994,19.8,27.2
2222,Josephine,Oregon,80761,23.0,20.7,72.6,15.2,12.9,7.6,7.4,4.5,15.2,28.0
2223,Klamath,Oregon,66192,24.2,23.6,76.2,15.3,12.2,7.2,7.1,8.299999999999997,16.2,29.8
2225,Lane,Oregon,335180,22.5,17.5,75.7,13.8,8.4,7.5,5.9,7.700000000000003,12.5,24.7
2226,Lincoln,Oregon,45994,25.0,20.1,79.2,14.1,10.9,7.7,8.2,6.799999999999997,14.7,32.5
2227,Linn,Oregon,108914,29.9,21.0,75.5,11.9,12.1,7.2,7.8,4.900000000000006,11.8,26.2
2228,Malheur,Oregon,31330,28.1,30.0,78.7,18.3,18.0,7.0,6.3,5.900000000000006,20.7,27.2
2229,Marion,Oregon,305265,25.2,20.9,74.9,14.1,13.0,7.0,7.7,7.400000000000006,16.0,24.4
2231,Multnomah,Oregon,672906,19.4,16.1,72.6,12.9,9.9,7.4,6.0,16.5,12.6,21.2
2232,Polk,Oregon,70295,20.0,19.2,73.4,10.3,9.3,7.3,6.3,6.400000000000006,11.8,23.6
2234,Tillamook,Oregon,25277,22.7,22.7,72.8,11.7,11.4,7.6,4.3,4.0,13.2,28.7
2235,Umatilla,Oregon,73878,26.1,25.9,79.6,13.8,14.1,7.0,7.0,6.700000000000003,15.9,28.0
2236,Union,Oregon,24540,21.0,20.0,78.6,13.0,9.3,7.3,5.3,4.599999999999994,13.7,25.3
2238,Wasco,Oregon,23593,24.6,23.6,76.0,13.4,12.1,7.3,8.0,7.299999999999997,16.0,27.7
2239,Washington,Oregon,499794,19.6,15.5,71.8,8.7,7.3,7.1,5.0,13.299999999999997,10.7,20.2
2241,Yamhill,Oregon,92196,26.0,21.2,73.8,10.9,10.9,7.2,7.0,5.200000000000003,11.5,21.3
2242,Adams,Pennsylvania,99749,26.5,22.7,73.4,7.5,13.6,5.7,9.1,3.4000000000000057,8.9,24.3
2243,Allegheny,Pennsylvania,1235841,20.9,23.1,73.6,10.8,9.5,5.7,8.4,16.400000000000006,7.7,26.9
2244,Armstrong,Pennsylvania,70586,31.5,31.7,80.9,11.1,14.3,5.8,11.5,1.5999999999999943,9.7,29.0
2245,Beaver,Pennsylvania,177377,25.7,26.4,76.0,10.5,11.6,5.8,10.0,7.5,8.8,27.6
2247,Berks,Pennsylvania,396314,25.1,24.4,69.6,10.1,14.7,5.6,8.6,7.400000000000006,10.0,27.6
2248,Blair,Pennsylvania,126795,23.2,25.3,80.3,12.3,11.3,5.7,10.6,2.5,8.4,27.5
2250,Bucks,Pennsylvania,621342,18.4,21.3,71.9,5.6,7.8,5.6,6.3,7.700000000000003,7.0,24.7
2251,Butler,Pennsylvania,182087,25.2,19.8,75.3,8.2,8.9,5.6,7.4,2.4000000000000057,5.5,27.0
2252,Cambria,Pennsylvania,148073,26.1,26.5,81.9,11.8,14.2,5.8,7.8,4.299999999999997,9.1,28.0
2255,Centre,Pennsylvania,140561,21.8,15.5,66.6,11.5,6.5,6.0,5.4,8.700000000000003,8.8,21.5
2256,Chester,Pennsylvania,474027,15.4,17.8,74.0,5.3,7.1,5.5,6.0,10.400000000000006,7.1,24.9
2258,Clearfield,Pennsylvania,82783,26.6,25.6,78.5,12.8,14.9,5.8,9.6,2.700000000000003,9.9,35.4
2261,Crawford,Pennsylvania,89442,25.8,24.4,80.5,12.3,12.4,5.6,5.8,3.0,10.9,33.2
2262,Cumberland,Pennsylvania,223089,22.0,21.1,73.8,6.2,9.5,5.8,7.0,6.0,6.2,26.3
2263,Dauphin,Pennsylvania,253995,26.9,22.0,77.4,8.9,11.4,5.6,7.4,22.200000000000003,10.4,29.6
2264,Delaware,Pennsylvania,555648,24.5,24.5,76.1,8.9,8.9,5.5,7.0,23.299999999999997,7.5,28.5
2266,Erie,Pennsylvania,280446,21.5,24.8,78.4,12.6,10.0,5.6,7.9,8.599999999999994,10.7,25.0
2267,Fayette,Pennsylvania,146142,29.8,29.5,79.9,15.9,17.0,5.8,8.5,5.099999999999994,13.1,27.6
2269,Franklin,Pennsylvania,137409,26.0,22.9,75.2,8.2,14.6,5.7,6.3,4.400000000000006,8.6,26.6
2273,Indiana,Pennsylvania,88703,21.9,22.3,83.7,14.2,12.1,5.8,7.5,3.200000000000003,11.5,23.1
2276,Lackawanna,Pennsylvania,209525,21.6,26.0,72.0,10.2,12.5,5.8,7.4,3.4000000000000057,8.7,32.1
2277,Lancaster,Pennsylvania,490562,22.2,24.8,73.9,8.3,14.8,5.5,6.8,6.5,10.8,21.7
2278,Lawrence,Pennsylvania,92809,27.0,29.2,82.9,12.2,12.8,5.7,9.3,5.0,9.5,28.0
2279,Lebanon,Pennsylvania,125578,24.1,22.1,72.5,8.7,14.8,5.7,7.2,3.799999999999997,10.6,21.8
2280,Lehigh,Pennsylvania,330433,25.0,21.6,77.7,9.6,12.9,5.6,6.4,9.700000000000003,10.4,23.5
2281,Luzerne,Pennsylvania,312861,23.7,26.1,76.1,10.8,13.5,5.8,10.1,3.700000000000003,8.1,30.1
2282,Lycoming,Pennsylvania,118395,27.8,22.5,81.9,11.3,13.2,5.7,10.2,5.799999999999997,9.7,29.2
2284,Mercer,Pennsylvania,119598,25.7,25.9,81.8,12.3,11.7,5.7,9.5,6.799999999999997,9.5,25.2
2286,Monroe,Pennsylvania,163234,25.9,23.7,72.3,8.7,10.6,5.5,7.3,14.599999999999994,10.2,27.3
2287,Montgomery,Pennsylvania,775883,17.1,17.2,73.0,5.5,7.9,5.6,6.4,14.5,6.5,26.4
2289,Northampton,Pennsylvania,287767,24.7,22.6,73.4,7.7,13.1,5.7,7.6,7.099999999999994,7.6,28.6
2290,Northumberland,Pennsylvania,92610,27.8,23.4,85.1,10.2,16.0,5.9,7.2,2.700000000000003,10.2,27.3
2291,Perry,Pennsylvania,44728,28.3,22.6,75.7,7.9,13.8,5.6,7.5,1.4000000000000057,7.9,17.5
2292,Philadelphia,Pennsylvania,1463281,26.4,28.4,74.5,20.1,18.4,5.4,8.4,52.6,17.2,30.4
2295,Schuylkill,Pennsylvania,147447,24.5,23.8,84.3,10.3,16.6,5.9,7.7,3.5,8.6,24.5
2297,Somerset,Pennsylvania,78907,21.1,23.1,79.5,12.3,16.2,5.9,3.2,2.9000000000000057,11.3,24.8
2300,Tioga,Pennsylvania,41649,28.0,27.8,78.3,12.0,13.0,5.7,6.3,2.0999999999999943,11.4,21.7
2302,Venango,Pennsylvania,55928,19.3,23.7,79.4,13.1,13.3,5.7,7.4,2.4000000000000057,10.5,26.4
2304,Washington,Pennsylvania,206406,25.4,28.5,76.6,9.7,12.2,5.8,9.0,4.799999999999997,6.3,29.7
2306,Westmoreland,Pennsylvania,367635,27.5,25.5,75.5,9.4,10.3,5.8,10.0,3.5999999999999943,7.7,32.5
2308,York,Pennsylvania,408801,23.3,23.5,75.0,7.5,13.3,5.6,6.9,6.599999999999994,8.1,24.6
2309,Bristol,Rhode Island,52743,17.2,20.1,69.6,7.0,12.8,7.7,6.0,3.5,4.3,29.7
2310,Kent,Rhode Island,171590,20.4,24.9,74.1,6.7,11.5,7.8,6.4,4.799999999999997,6.1,28.3
2311,Newport,Rhode Island,83740,14.9,18.6,68.4,8.0,8.7,7.8,6.4,7.299999999999997,7.8,29.4
2312,Providence,Rhode Island,639653,20.0,28.0,73.3,14.4,18.1,7.5,7.0,15.200000000000003,12.3,26.7
2313,Washington,Rhode Island,128463,17.2,18.8,68.8,6.1,7.6,7.8,5.4,4.900000000000006,6.2,25.0
2314,Abbeville,South Carolina,26133,25.1,29.1,85.5,13.6,20.0,5.8,13.4,30.299999999999997,12.8,29.8
2315,Aiken,South Carolina,150181,27.0,25.3,77.2,13.5,14.9,5.9,10.9,28.200000000000003,14.4,35.0
2317,Anderson,South Carolina,175514,26.7,25.7,78.7,11.9,18.1,5.9,9.4,18.5,12.1,32.3
2319,Barnwell,South Carolina,23345,28.8,30.6,76.0,17.2,21.1,5.7,6.6,44.0,17.4,31.7
2320,Beaufort,South Carolina,137849,16.8,17.4,72.9,11.1,8.0,5.8,7.4,24.299999999999997,12.4,30.5
2321,Berkeley,South Carolina,151673,27.4,24.4,79.6,11.7,12.5,5.7,10.0,31.799999999999997,13.9,23.7
2323,Charleston,South Carolina,330368,21.0,20.7,74.0,14.1,12.1,5.9,8.3,35.5,13.8,25.2
2324,Cherokee,South Carolina,53844,25.7,36.9,81.3,14.8,22.1,5.8,8.4,21.900000000000006,14.6,30.4
2326,Chesterfield,South Carolina,43435,27.3,35.5,85.1,17.2,23.2,5.8,9.5,34.900000000000006,15.9,31.1
2327,Clarendon,South Carolina,33363,23.5,33.6,81.1,21.3,22.6,5.9,10.7,51.9,18.0,34.6
2328,Colleton,South Carolina,39605,32.8,28.5,83.6,18.6,19.9,5.8,11.9,42.4,18.9,30.2
2329,Darlington,South Carolina,67346,28.6,28.1,83.0,18.2,20.4,5.8,11.6,42.8,16.9,32.6
2330,Dillon,South Carolina,30974,28.0,36.9,82.7,20.4,24.6,5.6,8.5,49.1,22.9,28.7
